times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21
5684.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5685.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5693.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5714.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5723.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5768.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5779.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5785.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5816.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5823.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5860.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5909.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5917.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5945.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5947.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5984.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6003.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6007.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6132.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6135.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6161.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6232.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6240.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6249.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6255.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6281.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6295.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6298.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6352.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6507.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6591.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6777.0,0.6221221861871836,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.6260057559091715,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.4788261479061422,0.5965336290901173,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
6943.0,0.6221221861871836,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.6260057559091715,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.4788261479061422,0.5965336290901173,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
7023.0,0.6221221861871836,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.6260057559091715,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.4788261479061422,0.5965336290901173,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
7057.0,0.6221221861871836,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.6260057559091715,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.4788261479061422,0.5965336290901173,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
7185.0,0.41474812412478906,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.31300287795458576,0.0,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.43778531149301814,0.8481787131723446,0.2394130739530711,0.29826681454505866,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.0,0.5210053231173432,1.0,1.0,0.31812061488076077
8711.0,0.41474812412478906,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.31300287795458576,0.0,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.43778531149301814,0.8481787131723446,0.2394130739530711,0.29826681454505866,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.0,0.5210053231173432,1.0,1.0,0.31812061488076077
9108.0,0.41474812412478906,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.31300287795458576,0.0,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.43778531149301814,0.8481787131723446,0.2394130739530711,0.29826681454505866,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.0,0.5210053231173432,1.0,1.0,0.31812061488076077
