Rules:
r1: IF los = {[3.00,34.80)} THEN survival_status = {NaN}(p=115.0, n=0.0, P=575.0, N=0.0, weight=1.0)
r2: IF los = {[173.00,400.00]} THEN survival_status = {NaN}(p=116.0, n=0.0, P=575.0, N=0.0, weight=0.9999999999999991)
r3: IF race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} AND hercoc = {1} THEN survival_status = {NaN}(p=23.0, n=0.0, P=575.0, N=0.0, weight=0.9999967668878892)
r4: IF los = {[34.80,76.00)} AND beck = {[25.00,54.00]} THEN survival_status = {NaN}(p=25.0, n=0.0, P=575.0, N=0.0, weight=0.9999999994195593)
r5: IF los = {[34.80,76.00)} THEN survival_status = {NaN}(p=113.0, n=0.0, P=575.0, N=0.0, weight=0.999999973663174)
r6: IF site = {0} AND race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} THEN survival_status = {NaN}(p=47.0, n=0.0, P=575.0, N=0.0, weight=0.9999874615062867)
r7: IF treatment = {0} AND race = {0} AND ndrugtx = {[4.00,7.00)} THEN survival_status = {NaN}(p=55.0, n=0.0, P=575.0, N=0.0, weight=0.9999975986225292)
r8: IF treatment = {0} AND site = {0} AND race = {0} THEN survival_status = {NaN}(p=149.0, n=0.0, P=575.0, N=0.0, weight=0.9999969433819009)
r9: IF race = {0} AND ivhx = {3} THEN survival_status = {NaN}(p=204.0, n=0.0, P=575.0, N=0.0, weight=0.9999766730016857)
r10: IF site = {0} AND race = {1} THEN survival_status = {NaN}(p=110.0, n=0.0, P=575.0, N=0.0, weight=0.9992822990657941)
r11: IF ivhx = {1} THEN survival_status = {NaN}(p=223.0, n=0.0, P=575.0, N=0.0, weight=0.9989906678596646)
r12: IF race = {0} AND ndrugtx = {[7.00,40.00]} THEN survival_status = {NaN}(p=99.0, n=0.0, P=575.0, N=0.0, weight=0.9994916874904994)
r13: IF site = {0} AND race = {0} THEN survival_status = {NaN}(p=290.0, n=0.0, P=575.0, N=0.0, weight=0.9998836393103954)
r14: IF race = {0} THEN survival_status = {NaN}(p=430.0, n=0.0, P=575.0, N=0.0, weight=0.9935894644127649)
General information:
voting: true

Estimator:
time, entire-set, r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, 
238.0, 0.3721739130434787, 0.14782608695652177,0.7672413793103453,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3039215686274515,0.47272727272727305,0.4260089686098653,0.2929292929292928,0.3206896551724132,0.3534883720930235,
239.0, 0.3704347826086961, 0.14782608695652177,0.7672413793103453,0.08695652173913045,0.03999999999999999,0.19469026548672538,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3039215686274515,0.46363636363636396,0.4260089686098653,0.2929292929292928,0.3206896551724132,0.3534883720930235,
242.0, 0.3669565217391309, 0.14782608695652177,0.7500000000000004,0.08695652173913045,0.03999999999999999,0.19469026548672538,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.46363636363636396,0.4215246636771299,0.2727272727272726,0.31724137931034424,0.34883720930232576,
243.0, 0.3634782608695657, 0.13913043478260873,0.7413793103448281,0.08695652173913045,0.03999999999999999,0.19469026548672538,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.46363636363636396,0.4170403587443945,0.2727272727272726,0.31379310344827527,0.3441860465116281,
244.0, 0.36173913043478306, 0.13913043478260873,0.7327586206896556,0.08695652173913045,0.03999999999999999,0.19469026548672538,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.46363636363636396,0.41255605381165905,0.2727272727272726,0.31379310344827527,0.34186046511627927,
245.0, 0.35826086956521785, 0.13913043478260873,0.7241379310344832,0.08695652173913045,0.03999999999999999,0.19469026548672538,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.45454545454545486,0.4080717488789236,0.2727272727272726,0.31379310344827527,0.33953488372093044,
246.0, 0.3565217391304352, 0.13913043478260873,0.7241379310344832,0.08695652173913045,0.03999999999999999,0.1858407079646015,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.44545454545454577,0.4080717488789236,0.2727272727272726,0.31379310344827527,0.33953488372093044,
248.0, 0.3547826086956526, 0.13913043478260873,0.7241379310344832,0.08695652173913045,0.03999999999999999,0.17699115044247762,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.2990196078431378,0.44545454545454577,0.40358744394618823,0.2727272727272726,0.31379310344827527,0.3372093023255816,
250.0, 0.35304347826086996, 0.13913043478260873,0.7241379310344832,0.08695652173913045,0.03999999999999999,0.17699115044247762,0.1914893617021277,0.16363636363636355,0.24832214765100702,0.2990196078431378,0.44545454545454577,0.39910313901345285,0.2727272727272726,0.3103448275862063,0.3348837209302328,
253.0, 0.3513043478260873, 0.13913043478260873,0.7241379310344832,0.08695652173913045,0.03999999999999999,0.16814159292035374,0.1914893617021277,0.16363636363636355,0.24832214765100702,0.29411764705882404,0.44545454545454577,0.39910313901345285,0.2727272727272726,0.3068965517241373,0.33255813953488395,
255.0, 0.3478260869565221, 0.13913043478260873,0.7068965517241383,0.08695652173913045,0.03999999999999999,0.16814159292035374,0.1914893617021277,0.16363636363636355,0.24832214765100702,0.29411764705882404,0.44545454545454577,0.39910313901345285,0.2626262626262625,0.3068965517241373,0.3302325581395351,
256.0, 0.3460869565217395, 0.13913043478260873,0.7068965517241383,0.08695652173913045,0.03999999999999999,0.15929203539822986,0.1914893617021277,0.16363636363636355,0.24832214765100702,0.29411764705882404,0.44545454545454577,0.3946188340807174,0.2626262626262625,0.3068965517241373,0.3279069767441863,
259.0, 0.3426086956521743, 0.13913043478260873,0.698275862068966,0.08695652173913045,0.03999999999999999,0.15929203539822986,0.1914893617021277,0.16363636363636355,0.24161073825503387,0.2892156862745103,0.44545454545454577,0.39013452914798197,0.2626262626262625,0.2999999999999994,0.3232558139534886,
260.0, 0.33913043478260907, 0.13913043478260873,0.6810344827586211,0.08695652173913045,0.03999999999999999,0.15929203539822986,0.1914893617021277,0.16363636363636355,0.24161073825503387,0.28431372549019657,0.4363636363636367,0.38565022421524653,0.2525252525252524,0.2965517241379304,0.3209302325581398,
267.0, 0.33739130434782644, 0.13913043478260873,0.6724137931034487,0.08695652173913045,0.03999999999999999,0.15929203539822986,0.1914893617021277,0.16363636363636355,0.24161073825503387,0.28431372549019657,0.4272727272727276,0.38565022421524653,0.2525252525252524,0.2965517241379304,0.3209302325581398,
268.0, 0.33391304347826123, 0.13913043478260873,0.6637931034482764,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.16363636363636355,0.24161073825503387,0.2794117647058828,0.4272727272727276,0.3811659192825111,0.2525252525252524,0.28965517241379246,0.31627906976744213,
273.0, 0.3321739130434786, 0.13913043478260873,0.655172413793104,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.16363636363636355,0.24161073825503387,0.27450980392156904,0.4272727272727276,0.3811659192825111,0.24242424242424226,0.2862068965517235,0.3139534883720933,
274.0, 0.32695652173913076, 0.13913043478260873,0.6465517241379315,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.14545454545454536,0.22818791946308753,0.25980392156862786,0.4272727272727276,0.3811659192825111,0.23232323232323218,0.2793103448275856,0.30697674418604676,
276.0, 0.3252173913043481, 0.13913043478260873,0.6465517241379315,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.22147651006711436,0.25980392156862786,0.4272727272727276,0.3766816143497757,0.23232323232323218,0.2758620689655166,0.3046511627906979,
279.0, 0.3234782608695655, 0.13913043478260873,0.6465517241379315,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.2147651006711412,0.25980392156862786,0.4272727272727276,0.3766816143497757,0.2222222222222221,0.27241379310344765,0.3023255813953491,
280.0, 0.32173913043478286, 0.13913043478260873,0.6465517241379315,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.2147651006711412,0.25980392156862786,0.4272727272727276,0.3721973094170403,0.2222222222222221,0.27241379310344765,0.3023255813953491,
282.0, 0.3200000000000003, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.2147651006711412,0.25980392156862786,0.4272727272727276,0.3677130044843049,0.2222222222222221,0.2689655172413787,0.30000000000000027,
285.0, 0.31478260869565244, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.20805369127516804,0.25490196078431415,0.4181818181818185,0.358744394618834,0.2222222222222221,0.26206896551724074,0.2953488372093026,
287.0, 0.3130434782608698, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.1914893617021277,0.1272727272727272,0.20805369127516804,0.2500000000000004,0.4181818181818185,0.358744394618834,0.2222222222222221,0.25862068965517176,0.2930232558139538,
289.0, 0.31130434782608724, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24509803921568665,0.4181818181818185,0.358744394618834,0.2222222222222221,0.2551724137931028,0.29069767441860495,
290.0, 0.307826086956522, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24509803921568665,0.4000000000000003,0.3542600896860986,0.2222222222222221,0.2551724137931028,0.29069767441860495,
292.0, 0.30608695652173945, 0.13913043478260873,0.6379310344827591,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24509803921568665,0.3909090909090912,0.3542600896860986,0.2222222222222221,0.2551724137931028,0.29069767441860495,
296.0, 0.3043478260869568, 0.13913043478260873,0.6293103448275867,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24509803921568665,0.3909090909090912,0.3542600896860986,0.21212121212121202,0.2551724137931028,0.2883720930232561,
297.0, 0.30260869565217424, 0.13913043478260873,0.6293103448275867,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24019607843137292,0.3909090909090912,0.3542600896860986,0.21212121212121202,0.2517241379310338,0.2860465116279073,
299.0, 0.3008695652173916, 0.13913043478260873,0.6293103448275867,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.2013422818791949,0.24019607843137292,0.3909090909090912,0.34977578475336324,0.21212121212121202,0.24827586206896485,0.28372093023255845,
300.0, 0.299130434782609, 0.13913043478260873,0.6293103448275867,0.08695652173913045,0.03999999999999999,0.15044247787610598,0.17021276595744683,0.1272727272727272,0.19463087248322172,0.23529411764705918,0.3909090909090912,0.34977578475336324,0.2020202020202019,0.2448275862068959,0.2813953488372096,
306.0, 0.29565217391304377, 0.13913043478260873,0.6293103448275867,0.08695652173913045,0.03999999999999999,0.1415929203539821,0.14893617021276598,0.1272727272727272,0.18791946308724858,0.22549019607843174,0.3909090909090912,0.34977578475336324,0.1919191919191918,0.23793103448275799,0.27674418604651196,
307.0, 0.29217391304347856, 0.13913043478260873,0.6293103448275867,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1812080536912754,0.220588235294118,0.3909090909090912,0.34529147982062786,0.18181818181818168,0.23103448275862007,0.27209302325581425,
310.0, 0.29043478260869593, 0.13913043478260873,0.6206896551724143,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1812080536912754,0.220588235294118,0.3909090909090912,0.34529147982062786,0.18181818181818168,0.2275862068965511,0.2697674418604654,
313.0, 0.2886956521739133, 0.13913043478260873,0.6120689655172419,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1812080536912754,0.220588235294118,0.3818181818181821,0.3408071748878924,0.18181818181818168,0.2275862068965511,0.2697674418604654,
317.0, 0.2869565217391307, 0.13913043478260873,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1812080536912754,0.21568627450980427,0.3818181818181821,0.3408071748878924,0.18181818181818168,0.22413793103448215,0.2674418604651166,
321.0, 0.2852173913043481, 0.13043478260869568,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.17449664429530223,0.21568627450980427,0.3818181818181821,0.3408071748878924,0.18181818181818168,0.2206896551724132,0.26511627906976776,
324.0, 0.28347826086956546, 0.13043478260869568,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1677852348993291,0.21078431372549053,0.3818181818181821,0.3408071748878924,0.17171717171717157,0.21724137931034426,0.2627906976744189,
325.0, 0.2817391304347829, 0.13043478260869568,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1677852348993291,0.21078431372549053,0.3818181818181821,0.3408071748878924,0.17171717171717157,0.2137931034482753,0.2604651162790701,
328.0, 0.28000000000000025, 0.13043478260869568,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1677852348993291,0.21078431372549053,0.3818181818181821,0.3408071748878924,0.17171717171717157,0.21034482758620635,0.25813953488372127,
332.0, 0.2782608695652176, 0.13043478260869568,0.6034482758620695,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1677852348993291,0.2058823529411768,0.3818181818181821,0.3408071748878924,0.1616161616161615,0.20689655172413737,0.25581395348837244,
339.0, 0.27652173913043504, 0.13043478260869568,0.5948275862068971,0.04347826086956522,0.0,0.13274336283185822,0.12765957446808512,0.1272727272727272,0.1677852348993291,0.20098039215686306,0.3818181818181821,0.3408071748878924,0.1616161616161615,0.20689655172413737,0.2534883720930236,
343.0, 0.2747826086956524, 0.13043478260869568,0.5948275862068971,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.10909090909090903,0.16107382550335592,0.19607843137254932,0.3818181818181821,0.3408071748878924,0.1616161616161615,0.2034482758620684,0.2511627906976748,
348.0, 0.2730434782608698, 0.13043478260869568,0.5948275862068971,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.10909090909090903,0.16107382550335592,0.1911764705882356,0.3818181818181821,0.3408071748878924,0.1515151515151514,0.19999999999999946,0.24883720930232592,
349.0, 0.27130434782608714, 0.13043478260869568,0.5862068965517248,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.10909090909090903,0.16107382550335592,0.18627450980392185,0.3818181818181821,0.3408071748878924,0.14141414141414133,0.19999999999999946,0.2465116279069771,
353.0, 0.26956521739130457, 0.13043478260869568,0.5862068965517248,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.18137254901960811,0.3818181818181821,0.3408071748878924,0.14141414141414133,0.19999999999999946,0.24418604651162826,
354.0, 0.2643478260869567, 0.12173913043478263,0.5862068965517248,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.17647058823529438,0.36363636363636387,0.3408071748878924,0.13131313131313124,0.19999999999999946,0.24186046511627943,
355.0, 0.26260869565217415, 0.12173913043478263,0.5775862068965524,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.17156862745098064,0.36363636363636387,0.3408071748878924,0.12121212121212116,0.19999999999999946,0.2395348837209306,
360.0, 0.2608695652173915, 0.12173913043478263,0.5689655172413799,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.1666666666666669,0.36363636363636387,0.3408071748878924,0.12121212121212116,0.19999999999999946,0.23720930232558177,
361.0, 0.2591304347826089, 0.12173913043478263,0.5603448275862075,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.1666666666666669,0.36363636363636387,0.3408071748878924,0.11111111111111106,0.19999999999999946,0.23488372093023294,
362.0, 0.25739130434782626, 0.12173913043478263,0.5603448275862075,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.16107382550335592,0.1666666666666669,0.3545454545454548,0.3408071748878924,0.11111111111111106,0.19999999999999946,0.23488372093023294,
364.0, 0.2556521739130436, 0.12173913043478263,0.5603448275862075,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.15436241610738277,0.1666666666666669,0.3545454545454548,0.336322869955157,0.10101010101010097,0.19655172413793048,0.2325581395348841,
369.0, 0.253913043478261, 0.12173913043478263,0.5517241379310351,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.15436241610738277,0.16176470588235317,0.3545454545454548,0.336322869955157,0.10101010101010097,0.19655172413793048,0.23023255813953528,
373.0, 0.25217391304347836, 0.12173913043478263,0.5517241379310351,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.16176470588235317,0.3545454545454548,0.33183856502242154,0.10101010101010097,0.1931034482758615,0.22790697674418645,
374.0, 0.2504347826086957, 0.12173913043478263,0.5431034482758628,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.16176470588235317,0.3454545454545457,0.3273542600896861,0.10101010101010097,0.1931034482758615,0.22790697674418645,
377.0, 0.24869565217391312, 0.11304347826086959,0.5431034482758628,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.16176470588235317,0.3454545454545457,0.3273542600896861,0.10101010101010097,0.1931034482758615,0.22790697674418645,
379.0, 0.24695652173913052, 0.11304347826086959,0.5344827586206903,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3454545454545457,0.3273542600896861,0.10101010101010097,0.1931034482758615,0.22558139534883762,
380.0, 0.24521739130434791, 0.11304347826086959,0.5258620689655179,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3454545454545457,0.32286995515695066,0.10101010101010097,0.18965517241379254,0.22325581395348879,
384.0, 0.2434782608695653, 0.11304347826086959,0.5172413793103454,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3454545454545457,0.3183856502242153,0.10101010101010097,0.18965517241379254,0.22325581395348879,
386.0, 0.2417391304347827, 0.11304347826086959,0.5086206896551729,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3454545454545457,0.31390134529147984,0.10101010101010097,0.18965517241379254,0.22093023255813996,
396.0, 0.2400000000000001, 0.11304347826086959,0.5000000000000006,0.04347826086956522,0.0,0.12389380530973435,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3454545454545457,0.30941704035874446,0.10101010101010097,0.18965517241379254,0.2186046511627911,
398.0, 0.2382608695652175, 0.11304347826086959,0.5000000000000006,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.09090909090909086,0.1476510067114096,0.15686274509803944,0.3363636363636366,0.304932735426009,0.10101010101010097,0.18965517241379254,0.2186046511627911,
399.0, 0.2365217391304349, 0.10434782608695656,0.5000000000000006,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.1519607843137257,0.3363636363636366,0.304932735426009,0.10101010101010097,0.1862068965517236,0.21627906976744227,
401.0, 0.2347826086956523, 0.10434782608695656,0.4913793103448281,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.14705882352941196,0.3363636363636366,0.304932735426009,0.10101010101010097,0.1862068965517236,0.21395348837209344,
408.0, 0.23304347826086969, 0.10434782608695656,0.4827586206896557,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.14705882352941196,0.3363636363636366,0.304932735426009,0.10101010101010097,0.1862068965517236,0.21162790697674458,
431.0, 0.23130434782608708, 0.10434782608695656,0.47413793103448326,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.14705882352941196,0.3363636363636366,0.30044843049327363,0.10101010101010097,0.1862068965517236,0.20930232558139575,
434.0, 0.22956521739130445, 0.10434782608695656,0.46551724137931083,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.14705882352941196,0.3363636363636366,0.30044843049327363,0.10101010101010097,0.1862068965517236,0.20697674418604692,
436.0, 0.22782608695652184, 0.10434782608695656,0.4568965517241384,0.04347826086956522,0.0,0.11504424778761047,0.12765957446808512,0.07272727272727268,0.14093959731543645,0.14705882352941196,0.3363636363636366,0.30044843049327363,0.10101010101010097,0.18275862068965465,0.20465116279069806,
437.0, 0.22608695652173924, 0.10434782608695656,0.44827586206896597,0.04347826086956522,0.0,0.11504424778761047,0.10638297872340427,0.07272727272727268,0.14093959731543645,0.14215686274509823,0.3363636363636366,0.30044843049327363,0.10101010101010097,0.1793103448275857,0.20232558139534923,
441.0, 0.22434782608695664, 0.09565217391304351,0.44827586206896597,0.04347826086956522,0.0,0.11504424778761047,0.10638297872340427,0.07272727272727268,0.14093959731543645,0.14215686274509823,0.3272727272727275,0.2959641255605382,0.10101010101010097,0.1793103448275857,0.20232558139534923,
442.0, 0.22260869565217403, 0.09565217391304351,0.43965517241379354,0.04347826086956522,0.0,0.11504424778761047,0.10638297872340427,0.07272727272727268,0.14093959731543645,0.1372549019607845,0.3272727272727275,0.2959641255605382,0.10101010101010097,0.17586206896551673,0.2000000000000004,
449.0, 0.22086956521739143, 0.09565217391304351,0.4310344827586211,0.04347826086956522,0.0,0.11504424778761047,0.10638297872340427,0.07272727272727268,0.14093959731543645,0.13235294117647076,0.3272727272727275,0.2959641255605382,0.10101010101010097,0.17241379310344776,0.19767441860465154,
458.0, 0.21913043478260882, 0.09565217391304351,0.4224137931034487,0.04347826086956522,0.0,0.11504424778761047,0.10638297872340427,0.07272727272727268,0.14093959731543645,0.13235294117647076,0.3272727272727275,0.29147982062780275,0.10101010101010097,0.17241379310344776,0.1953488372093027,
459.0, 0.2156521739130436, 0.09565217391304351,0.41379310344827624,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.07272727272727268,0.13422818791946328,0.1225490196078433,0.3272727272727275,0.29147982062780275,0.09090909090909087,0.16551724137930984,0.19069767441860502,
461.0, 0.21391304347826098, 0.09565217391304351,0.4051724137931038,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.07272727272727268,0.13422818791946328,0.1225490196078433,0.3272727272727275,0.28699551569506737,0.09090909090909087,0.16551724137930984,0.1883720930232562,
471.0, 0.21217391304347835, 0.09565217391304351,0.4051724137931038,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.05454545454545451,0.1275167785234901,0.1225490196078433,0.3272727272727275,0.28251121076233193,0.09090909090909087,0.16206896551724087,0.18604651162790733,
477.0, 0.21043478260869575, 0.09565217391304351,0.3965517241379314,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.05454545454545451,0.1275167785234901,0.1225490196078433,0.3181818181818184,0.2780269058295965,0.09090909090909087,0.16206896551724087,0.18604651162790733,
490.0, 0.20869565217391314, 0.09565217391304351,0.38793103448275895,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.05454545454545451,0.1275167785234901,0.1225490196078433,0.3181818181818184,0.27354260089686105,0.09090909090909087,0.1586206896551719,0.1837209302325585,
491.0, 0.20695652173913054, 0.09565217391304351,0.38793103448275895,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.05454545454545451,0.12080536912751694,0.11764705882352956,0.3181818181818184,0.27354260089686105,0.09090909090909087,0.15517241379310295,0.18139534883720967,
494.0, 0.20521739130434793, 0.09565217391304351,0.38793103448275895,0.04347826086956522,0.0,0.11504424778761047,0.08510638297872342,0.05454545454545451,0.12080536912751694,0.11764705882352956,0.3090909090909093,0.27354260089686105,0.09090909090909087,0.15517241379310295,0.18139534883720967,
499.0, 0.20347826086956533, 0.09565217391304351,0.38793103448275895,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.09090909090909087,0.15172413793103398,0.17906976744186084,
501.0, 0.20347826086956533, 0.09565217391304351,0.38793103448275895,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.09090909090909087,0.15172413793103398,0.17906976744186084,
502.0, 0.2017241379310346, 0.09565217391304351,0.3793103448275865,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.08080808080808077,0.15172413793103398,0.17671358629131004,
503.0, 0.2017241379310346, 0.09565217391304351,0.3793103448275865,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.08080808080808077,0.15172413793103398,0.17671358629131004,
510.0, 0.2017241379310346, 0.09565217391304351,0.3793103448275865,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.08080808080808077,0.15172413793103398,0.17671358629131004,
516.0, 0.19990680335507935, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.27354260089686105,0.08080808080808077,0.14802354920100877,0.17429285223252497,
519.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
523.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
533.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
537.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
538.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
539.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
