times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22
5768.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5779.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5785.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5816.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5823.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5860.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5909.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5917.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5945.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5947.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
5984.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6003.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6007.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6132.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6135.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6161.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6232.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6240.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6249.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6255.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6281.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6295.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6298.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6352.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6507.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6591.0,0.7258092172183809,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.9088653981677235,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6777.0,0.6221221861871836,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
6943.0,0.6221221861871836,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
7023.0,0.6221221861871836,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
7057.0,0.6221221861871836,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.9297573435504468,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.9600000000000003,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
7185.0,0.41474812412478906,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.0,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.0,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
8711.0,0.41474812412478906,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.0,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.0,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
9108.0,0.41474812412478906,0.8657094594594595,0.9197324414715718,0.498286435786436,0.9028213166144204,0.9321428571428574,0.9545454545454544,0.0,0.4468750000000001,0.6059102654451489,0.8831325963812351,0.9545454545454548,0.8670636738433349,0.9340659340659341,0.8994708994708995,0.9308641975308642,0.95,1.0,0.0,0.9545454545454544,0.8910174542358448,0.9523809523809522,0.95,0.9444444444444446
