times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23
5653.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5661.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5673.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5678.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5683.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5684.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5685.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5693.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5714.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5723.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5768.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5779.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5785.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5816.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5823.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5860.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5909.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5917.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5945.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5947.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
5984.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6003.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6007.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6132.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6135.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6161.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6232.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6240.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6249.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6255.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6281.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6295.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6298.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6352.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6507.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6591.0,0.7258092172183809,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6777.0,0.6221221861871836,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
6943.0,0.6221221861871836,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
7023.0,0.6221221861871836,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
7057.0,0.6221221861871836,0.498286435786436,0.9235382308845577,0.9297573435504468,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.9234672304439747,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.95,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.8594062977428799,0.9340659340659341,0.8994708994708995
7185.0,0.41474812412478906,0.498286435786436,0.9235382308845577,0.0,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.46173361522198736,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.0,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.0,0.9340659340659341,0.8994708994708995
8711.0,0.41474812412478906,0.498286435786436,0.9235382308845577,0.0,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.46173361522198736,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.0,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.0,0.9340659340659341,0.8994708994708995
9108.0,0.41474812412478906,0.498286435786436,0.9235382308845577,0.0,0.8657094594594595,0.95,0.9197324414715718,0.9321428571428574,0.9047619047619045,0.9028213166144204,0.9545454545454548,0.8579630047371992,0.956521739130435,0.46173361522198736,0.8670636738433349,0.9228395061728394,0.9444444444444446,0.9333333333333331,0.0,0.9228395061728394,0.8831325963812351,0.9308641975308642,0.0,0.9340659340659341,0.8994708994708995
