times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27
5156.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5181.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5228.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5238.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5306.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5316.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5359.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5379.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5406.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5433.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5519.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5530.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5533.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5551.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5571.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5602.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5612.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5651.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5653.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5661.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5673.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5678.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5683.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5684.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5685.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5693.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5714.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5723.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5768.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5779.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5785.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5816.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5823.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5860.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5909.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5917.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5945.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5947.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
5984.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6003.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6007.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6132.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6135.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6161.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6232.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6240.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6249.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6255.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6281.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6295.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6298.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6352.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6507.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
6591.0,0.7258092172183809,0.8657094594594595,0.9028213166144204,0.498286435786436,0.956521739130435,0.9274193548387096,0.8831325963812351,0.9134615384615381,1.0,0.9545454545454544,0.9197324414715718,0.9297573435504468,0.956521739130435,0.9321428571428574,0.8994708994708995,0.9234672304439747,0.9230769230769231,0.9523809523809522,0.9244314013206161,0.9228395061728394,0.9340659340659341,0.95,0.9444444444444446,0.9600000000000003,0.45403871490827996,0.9545454545454548,0.8522113341994704,0.9545454545454544,0.4468750000000001
