times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29
4925.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
4952.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
4980.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5012.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5014.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5035.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5038.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5101.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5110.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5137.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5156.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5181.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5228.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5238.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5306.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5316.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5359.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5379.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5406.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5433.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5519.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5530.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5533.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5551.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5571.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5602.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5612.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5651.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5653.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5661.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5673.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5678.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5683.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5684.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5685.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5693.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5714.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5723.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5768.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5779.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5785.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5816.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5823.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5860.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5909.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5917.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5945.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5947.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
5984.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6003.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
